transaction_id,timestamp,product_id,product_name,category,sku,amount,currency,payment_method,is_high_risk_item,card_bin,card_last4,issuer_country,is_3ds_passed,attempt_count,payment_gateway,customer_id,email,email_domain,email_first_seen,phone,phone_verified,previous_orders,previous_chargebacks,ip,ip_country,ip_region,proxy,vpn,tor,device_id,device_os,browser,is_emulator,delivery_type,delivery_address,address_verified,billing_address,addresses_match,shipping_region,delivery_person,delivery_signature_required,last_mile_provider,session_length_sec,pages_viewed,time_on_checkout_sec,added_card_count,cart_abandon_rate,velocity_same_card_1h,velocity_same_ip_24h,is_fraud,fraud_type,chargeback_code,chargeback_date
TXN-519382712,2025-07-12T22:51:19.347315Z,HEADSET-01,PlayStation 5 Headset,accessories,PS5-HS,8385,RUB,card,0,538012,5553,RU,False,1,TinkoffPay,USER-563054,владимир.gamer1997@mail.ru,mail.ru,2021-10-16,+79206716288,True,7,0,99.224.83.185,RU,Новосибирск,False,False,False,device_fpr_83650760,macOS,Safari 116,False,courier,"Новосибирск, ул. Лермонтова, д. 59, кв. 31",True,"Новосибирск, ул. Лермонтова, д. 59, кв. 31",True,Новосибирск,Владимир Иванов,True,Почта России,123,19,77,1,0.19,2,6,0,,,
TXN-867212361,2025-08-28T16:51:19.177929Z,PS-GAME-02,Final Fantasy XVI,games,FF16,5221,RUB,card,0,524130,4137,RU,True,1,Yandex.Kassa,USER-964690,николай.gamer1996@mail.ru,mail.ru,2022-10-08,+79758790574,True,9,0,99.191.242.63,RU,Уфа,False,False,False,device_fpr_69544511,macOS,Firefox 106,False,pickup,"Уфа, ул. Пушкина, д. 21, кв. 20",True,"Уфа, ул. Пушкина, д. 21, кв. 20",True,Уфа,Алексей Волков,True,Яндекс.Доставка,1237,18,97,2,0.23,2,7,0,,,
TXN-481590746,2025-09-23T06:51:19.325407Z,CHARGING-01,Charging Stand for DualSense,accessories,CHARGE-DUAL,2498,RUB,card,0,556048,5741,RU,True,1,Sberbank,USER-454805,виктор.gamer1994@mail.ru,mail.ru,2023-06-29,+79529507841,True,11,0,52.45.146.216,RU,Уфа,False,False,False,device_fpr_93549011,Linux,Safari 114,False,pickup,"Уфа, ул. Первомайная, д. 91, кв. 52",True,"Уфа, ул. Первомайная, д. 91, кв. 52",True,Уфа,Петр Федоров,True,Почта России,1107,4,118,2,0.25,2,3,0,,,
TXN-852148157,2025-09-30T20:51:19.198199Z,PSPLUS-12,PlayStation Plus (12 мес),subscriptions,PSPLUS-12M,3891,RUB,card,0,546955,5820,RU,False,1,Yandex.Kassa,USER-373813,петр.gamer1993@mail.ru,mail.ru,2024-05-15,+79447572531,True,3,0,225.128.142.205,RU,Пермь,False,False,False,device_fpr_10113936,macOS,Edge 107,False,courier,"Пермь, ул. Лермонтова, д. 109, кв. 23",True,"Пермь, ул. Лермонтова, д. 109, кв. 23",True,Пермь,Юрий Соколов,True,Почта России,1769,11,293,1,0.07,2,4,0,,,
TXN-428839721,2025-09-14T06:51:19.316704Z,DUALSE-01,DualSense Wireless Controller,accessories,DUALSE-WH,8889,RUB,card,1,554395,7724,RU,True,1,Raiffeisenbank,USER-427371,петр.gamer1993@mail.ru,mail.ru,2022-08-29,+79626646319,True,15,0,97.48.145.125,RU,Челябинск,False,False,False,device_fpr_75520316,macOS,Opera 112,False,pickup,"Челябинск, ул. Лермонтова, д. 5, кв. 24",True,"Челябинск, ул. Лермонтова, д. 5, кв. 24",True,Челябинск,Виктор Лебедев,True,Яндекс.Доставка,280,19,39,1,0.17,2,1,0,,,
TXN-170009467,2025-08-08T06:51:19.125896Z,CHARGING-01,Charging Stand for DualSense,accessories,CHARGE-DUAL,2563,RUB,card,0,546955,1830,RU,True,1,Sberbank,USER-650233,николай.gamer1994@mail.ru,mail.ru,2025-06-27,+79611183062,True,11,0,245.128.57.122,RU,Москва,False,False,False,device_fpr_10803328,Windows,Safari 114,False,pickup,"Москва, ул. Центральная, д. 34, кв. 96",True,"Москва, ул. Центральная, д. 34, кв. 96",True,Москва,Иван Смирнов,True,PickPoint,1721,9,77,1,0.2,0,0,0,,,
TXN-296484277,2025-09-09T12:51:19.210390Z,HEADSET-01,PlayStation 5 Headset,accessories,PS5-HS,7852,RUB,card,0,524130,5576,RU,True,1,Yandex.Kassa,USER-232534,андрей.gamer2007@mail.ru,mail.ru,2024-11-11,+79449822405,True,5,0,96.104.47.235,RU,Челябинск,False,False,False,device_fpr_28561310,Android,Edge 109,False,courier,"Челябинск, ул. Пушкина, д. 10, кв. 30",True,"Челябинск, ул. Пушкина, д. 10, кв. 30",True,Челябинск,Сергей Козлов,True,PickPoint,815,5,117,2,0.11,2,6,0,,,
TXN-898331226,2025-10-20T23:51:19.354375Z,CHARGING-01,Charging Stand for DualSense,accessories,CHARGE-DUAL,2504,RUB,card,0,429649,1575,RU,True,1,Yandex.Kassa,USER-151150,виктор.gamer1996@mail.ru,mail.ru,2024-12-25,+79349224793,True,2,0,29.193.63.156,RU,Омск,False,False,False,device_fpr_35321942,Linux,Opera 103,False,pickup,"Омск, ул. Пушкина, д. 113, кв. 134",True,"Омск, ул. Пушкина, д. 113, кв. 134",True,Омск,Владимир Сидоров,True,СДЭК,710,9,238,1,0.14,1,5,0,,,
TXN-996046901,2025-08-06T12:51:19.158509Z,PS5-SLIM-01,PlayStation 5 Slim,game_consoles,PS5SLIM-825SSD,57487,RUB,card,1,427650,6490,RU,True,1,Raiffeisenbank,USER-613319,павел.gamer2000@mail.ru,mail.ru,2023-12-16,+79582059622,True,1,0,55.110.151.246,RU,Нижний Новгород,False,False,False,device_fpr_52955157,Windows,Edge 104,False,pickup,"Нижний Новгород, ул. Пушкина, д. 56, кв. 33",True,"Нижний Новгород, ул. Пушкина, д. 56, кв. 33",True,Нижний Новгород,Павел Смирнов,True,Почта России,1631,18,177,1,0.18,2,0,0,,,
TXN-770590522,2025-07-16T16:51:19.179273Z,PS5-SLIM-01,PlayStation 5 Slim,game_consoles,PS5SLIM-825SSD,60348,RUB,card,1,524130,4864,RU,True,1,Raiffeisenbank,USER-619165,алексей.gamer1994@mail.ru,mail.ru,2025-03-09,+79604878363,True,19,0,230.177.133.211,RU,Волгоград,False,False,False,device_fpr_51156155,macOS,Opera 111,False,pickup,"Волгоград, ул. Центральная, д. 121, кв. 139",True,"Волгоград, ул. Центральная, д. 121, кв. 139",True,Волгоград,Юрий Смирнов,True,PickPoint,1533,18,242,2,0.15,2,3,0,,,
TXN-196965754,2025-08-12T03:51:19.184909Z,DUALSE-01,DualSense Wireless Controller,accessories,DUALSE-WH,8644,RUB,card,1,556048,6776,RU,True,1,Raiffeisenbank,USER-337199,петр.gamer1995@mail.ru,mail.ru,2022-06-28,+79653274316,True,1,0,39.194.135.215,RU,Санкт-Петербург,False,False,False,device_fpr_79441078,Windows,Chrome 106,False,pickup,"Санкт-Петербург, ул. Октябрьская, д. 53, кв. 39",True,"Санкт-Петербург, ул. Октябрьская, д. 53, кв. 39",True,Санкт-Петербург,Константин Козлов,True,Яндекс.Доставка,380,4,262,2,0.29,0,2,0,,,
TXN-262433987,2025-10-21T17:51:19.331062Z,HEADSET-01,PlayStation 5 Headset,accessories,PS5-HS,8356,RUB,card,0,427650,6458,RU,True,1,TinkoffPay,USER-522701,иван.gamer2007@mail.ru,mail.ru,2025-07-26,+79626370777,True,10,0,74.49.163.124,RU,Ростов-на-Дону,False,False,False,device_fpr_74810252,macOS,Edge 105,False,courier,"Ростов-на-Дону, ул. Комсомольская, д. 121, кв. 90",True,"Ростов-на-Дону, ул. Комсомольская, д. 121, кв. 90",True,Ростов-на-Дону,Павел Иванов,True,Боксберри,783,8,177,2,0.24,0,7,0,,,
TXN-955623093,2025-09-17T15:51:19.186244Z,PS-GAME-01,Call of Duty Modern Warfare III,games,COD-MW3,3833,RUB,card,0,546955,1234,RU,True,1,Yandex.Kassa,USER-890645,андрей.gamer1999@mail.ru,mail.ru,2024-04-05,+79433338377,True,4,0,102.23.1.214,RU,Уфа,False,False,False,device_fpr_58730509,iOS,Chrome 109,False,courier,"Уфа, ул. Горького, д. 163, кв. 131",True,"Уфа, ул. Горького, д. 163, кв. 131",True,Уфа,Юрий Иванов,True,СДЭК,170,9,46,2,0.18,0,2,0,,,
TXN-465965787,2025-10-23T03:51:19.179524Z,PSPLUS-1,PlayStation Plus (1 мес),subscriptions,PSPLUS-1M,509,RUB,card,0,556048,4831,RU,True,1,Yandex.Kassa,USER-945474,юрий.gamer2009@mail.ru,mail.ru,2024-04-24,+79406970226,True,10,0,185.22.175.128,RU,Санкт-Петербург,False,False,False,device_fpr_47043861,Windows,Safari 116,False,pickup,"Санкт-Петербург, ул. Ленина, д. 69, кв. 108",True,"Санкт-Петербург, ул. Ленина, д. 69, кв. 108",True,Санкт-Петербург,Павел Соколов,True,Почта России,1734,17,241,1,0.2,1,2,0,,,
TXN-740932707,2025-05-29T21:51:19.263259Z,PSVR2-01,PlayStation VR2,vr_headsets,PSVR2-1000,75063,RUB,card,1,538012,1784,RU,True,1,Raiffeisenbank,USER-563788,андрей.gamer1998@mail.ru,mail.ru,2022-12-14,+79058979633,True,11,0,61.249.41.13,RU,Санкт-Петербург,False,False,False,device_fpr_54636414,iOS,Safari 120,False,courier,"Санкт-Петербург, ул. Молодежная, д. 20, кв. 50",True,"Санкт-Петербург, ул. Молодежная, д. 20, кв. 50",True,Санкт-Петербург,Алексей Иванов,True,PickPoint,735,15,117,1,0.16,1,2,0,,,
TXN-232797620,2025-08-07T18:51:19.204166Z,PS-GAME-01,Call of Duty Modern Warfare III,games,COD-MW3,3900,RUB,card,0,524130,7553,RU,True,1,Raiffeisenbank,USER-959466,константин.gamer2002@mail.ru,mail.ru,2022-06-21,+79114017193,True,1,0,49.143.129.60,RU,Уфа,False,False,False,device_fpr_15782197,Linux,Edge 119,False,courier,"Уфа, ул. Молодежная, д. 166, кв. 28",True,"Уфа, ул. Молодежная, д. 166, кв. 28",True,Уфа,Дмитрий Орлов,True,СДЭК,1179,16,295,2,0.28,0,4,0,,,
TXN-814976102,2025-11-03T07:51:19.329721Z,PSVR2-01,PlayStation VR2,vr_headsets,PSVR2-1000,72888,RUB,card,1,546955,7710,RU,False,1,Raiffeisenbank,USER-371898,константин.gamer1998@mail.ru,mail.ru,2025-09-11,+79474089675,True,17,0,162.250.179.41,RU,Новосибирск,False,False,False,device_fpr_47913554,macOS,Chrome 105,False,courier,"Новосибирск, ул. Ленина, д. 130, кв. 15",True,"Новосибирск, ул. Ленина, д. 130, кв. 15",True,Новосибирск,Константин Лебедев,True,Боксберри,1484,19,185,1,0.29,1,1,0,,,
TXN-970404835,2025-06-12T18:51:19.286535Z,CHARGING-01,Charging Stand for DualSense,accessories,CHARGE-DUAL,2379,RUB,card,0,538012,8392,RU,False,1,TinkoffPay,USER-585179,виктор.gamer2004@mail.ru,mail.ru,2022-12-09,+79146600350,True,13,0,134.205.80.18,RU,Санкт-Петербург,False,False,False,device_fpr_12554131,macOS,Chrome 118,False,courier,"Санкт-Петербург, ул. Первомайная, д. 190, кв. 40",True,"Санкт-Петербург, ул. Первомайная, д. 190, кв. 40",True,Санкт-Петербург,Николай Орлов,True,СДЭК,1122,7,153,2,0.25,1,3,0,,,
TXN-882698033,2025-08-09T15:51:19.121010Z,PS-GAME-02,Final Fantasy XVI,games,FF16,4904,RUB,card,0,427650,4843,RU,True,2,Raiffeisenbank,USER-302283,павел.gamer1991@mail.ru,mail.ru,2025-04-03,+79614769315,True,15,0,15.199.205.215,RU,Казань,False,False,False,device_fpr_99482491,Windows,Firefox 107,False,pickup,"Казань, ул. Молодежная, д. 82, кв. 111",True,"Казань, ул. Молодежная, д. 82, кв. 111",True,Казань,Алексей Сидоров,True,Боксберри,1136,11,246,2,0.18,0,0,0,,,
TXN-707066171,2025-07-20T06:51:19.340666Z,PS-GAME-01,Call of Duty Modern Warfare III,games,COD-MW3,3988,RUB,card,0,554395,7828,RU,False,2,Yandex.Kassa,USER-482312,владимир.gamer1990@mail.ru,mail.ru,2023-12-12,+79521689963,True,14,0,149.215.49.209,RU,Казань,False,False,False,device_fpr_41786606,Windows,Chrome 119,False,pickup,"Казань, ул. Комсомольская, д. 137, кв. 99",True,"Казань, ул. Комсомольская, д. 137, кв. 99",True,Казань,Андрей Волков,True,Яндекс.Доставка,1294,5,113,2,0.06,2,2,0,,,
TXN-837448816,2025-10-20T13:51:19.130527Z,CHARGING-01,Charging Stand for DualSense,accessories,CHARGE-DUAL,2454,RUB,card,0,546955,8239,RU,True,1,Yandex.Kassa,USER-686165,петр.gamer1992@mail.ru,mail.ru,2022-03-02,+79115834357,False,16,0,112.254.46.151,RU,Уфа,False,False,False,device_fpr_32064334,Windows,Firefox 104,False,pickup,"Уфа, ул. Октябрьская, д. 85, кв. 142",True,"Уфа, ул. Октябрьская, д. 85, кв. 142",True,Уфа,Павел Смирнов,True,PickPoint,637,14,132,2,0.19,1,5,0,,,
TXN-558705505,2025-10-22T03:51:19.213737Z,PSPLUS-1,PlayStation Plus (1 мес),subscriptions,PSPLUS-1M,509,RUB,card,0,554395,9313,RU,True,1,Yandex.Kassa,USER-428910,владимир.gamer2003@mail.ru,mail.ru,2021-10-19,+79219994359,True,11,0,226.34.113.125,RU,Пермь,False,False,False,device_fpr_59347456,macOS,Firefox 119,False,pickup,"Пермь, ул. Горького, д. 85, кв. 65",True,"Пермь, ул. Горького, д. 85, кв. 65",True,Пермь,Андрей Волков,True,СДЭК,238,4,248,1,0.26,2,4,0,,,
TXN-136114341,2025-07-13T04:51:19.338639Z,DUALSE-01,DualSense Wireless Controller,accessories,DUALSE-WH,8690,RUB,card,1,429649,2694,RU,True,1,TinkoffPay,USER-623888,петр.gamer2004@mail.ru,mail.ru,2024-05-31,+79098442917,True,15,0,31.36.107.28,RU,Екатеринбург,False,False,False,device_fpr_71569657,Linux,Chrome 115,False,courier,"Екатеринбург, ул. Комсомольская, д. 25, кв. 66",True,"Екатеринбург, ул. Комсомольская, д. 25, кв. 66",True,Екатеринбург,Андрей Смирнов,True,PickPoint,865,12,132,2,0.06,2,7,0,,,
TXN-356116674,2025-09-09T02:51:19.249131Z,PSPLUS-1,PlayStation Plus (1 мес),subscriptions,PSPLUS-1M,518,RUB,card,0,429649,2046,RU,True,1,Sberbank,USER-477332,николай.gamer2001@mail.ru,mail.ru,2024-05-27,+79024972162,True,0,0,100.188.220.122,RU,Нижний Новгород,False,False,False,device_fpr_64301059,Windows,Firefox 116,False,courier,"Нижний Новгород, ул. Первомайная, д. 14, кв. 131",True,"Нижний Новгород, ул. Первомайная, д. 14, кв. 131",True,Нижний Новгород,Константин Волков,True,Яндекс.Доставка,1554,8,262,1,0.05,0,2,0,,,
TXN-776431810,2025-08-02T16:51:19.348723Z,PSVR2-01,PlayStation VR2,vr_headsets,PSVR2-1000,73508,RUB,card,1,556048,3403,RU,True,1,Sberbank,USER-955263,андрей.gamer1997@mail.ru,mail.ru,2023-09-21,+79752247305,True,8,0,102.93.68.65,RU,Москва,False,False,False,device_fpr_35792704,iOS,Chrome 119,False,pickup,"Москва, ул. Комсомольская, д. 154, кв. 44",True,"Москва, ул. Комсомольская, д. 154, кв. 44",True,Москва,Владимир Орлов,True,Почта России,1278,9,91,1,0.02,2,7,0,,,
TXN-676928560,2025-07-24T11:51:19.161367Z,PSVR2-01,PlayStation VR2,vr_headsets,PSVR2-1000,72173,RUB,card,1,554395,2828,RU,True,1,TinkoffPay,USER-530789,сергей.gamer1996@mail.ru,mail.ru,2021-10-19,+79626927997,True,6,0,52.3.58.72,RU,Нижний Новгород,False,False,False,device_fpr_32470291,iOS,Edge 120,False,courier,"Нижний Новгород, ул. Лермонтова, д. 110, кв. 74",True,"Нижний Новгород, ул. Лермонтова, д. 110, кв. 74",True,Нижний Новгород,Павел Морозов,True,DPD,1190,5,247,1,0.06,2,7,0,,,
TXN-514682417,2025-09-05T08:51:19.281666Z,PSPLUS-12,PlayStation Plus (12 мес),subscriptions,PSPLUS-12M,3873,RUB,card,0,546955,3738,RU,True,1,Yandex.Kassa,USER-125322,павел.gamer1990@mail.ru,mail.ru,2023-06-03,+79323004358,True,19,0,120.138.154.253,RU,Екатеринбург,False,False,False,device_fpr_19285773,Windows,Safari 115,False,courier,"Екатеринбург, ул. Пушкина, д. 46, кв. 76",True,"Екатеринбург, ул. Пушкина, д. 46, кв. 76",True,Екатеринбург,Иван Сидоров,True,СДЭК,1068,17,39,2,0.17,1,5,0,,,
TXN-252908531,2025-10-17T07:51:19.357178Z,PSPLUS-1,PlayStation Plus (1 мес),subscriptions,PSPLUS-1M,484,RUB,card,0,538012,4996,RU,True,1,TinkoffPay,USER-409199,николай.gamer2005@mail.ru,mail.ru,2023-06-07,+79888515588,True,4,0,164.220.239.226,RU,Воронеж,False,False,False,device_fpr_38401711,Linux,Chrome 117,False,pickup,"Воронеж, ул. Прямая, д. 130, кв. 144",True,"Воронеж, ул. Прямая, д. 130, кв. 144",True,Воронеж,Виктор Волков,True,Почта России,1502,18,161,1,0.22,0,0,0,,,
TXN-410854255,2025-08-18T16:51:19.252587Z,HEADSET-01,PlayStation 5 Headset,accessories,PS5-HS,7706,RUB,card,0,538012,8385,RU,True,1,Yandex.Kassa,USER-543697,дмитрий.gamer2008@mail.ru,mail.ru,2022-04-20,+79392122207,True,1,0,40.37.47.183,RU,Ростов-на-Дону,False,False,False,device_fpr_88694986,macOS,Opera 116,False,pickup,"Ростов-на-Дону, ул. Пушкина, д. 183, кв. 107",True,"Ростов-на-Дону, ул. Пушкина, д. 183, кв. 107",True,Ростов-на-Дону,Дмитрий Соловьев,True,Яндекс.Доставка,1271,11,115,2,0.29,0,1,0,,,
TXN-332470087,2025-09-12T18:51:19.245186Z,PS5-STD-01,PlayStation 5 Standard,game_consoles,PS5STD-825SSD,51309,RUB,card,1,429649,7229,RU,True,1,Raiffeisenbank,USER-265640,константин.gamer1996@mail.ru,mail.ru,2023-05-01,+79124494585,False,0,0,21.63.94.180,RU,Москва,False,False,False,device_fpr_75081121,iOS,Firefox 102,False,pickup,"Москва, ул. Советская, д. 15, кв. 120",True,"Москва, ул. Советская, д. 15, кв. 120",True,Москва,Иван Петров,True,Яндекс.Доставка,1179,9,112,1,0.07,0,5,0,,,
TXN-343558201,2025-08-09T21:51:19.242154Z,PSPLUS-1,PlayStation Plus (1 мес),subscriptions,PSPLUS-1M,514,RUB,card,0,427650,9444,RU,True,1,Raiffeisenbank,USER-354174,иван.gamer1992@mail.ru,mail.ru,2022-05-11,+79853192848,True,13,0,243.8.189.94,RU,Санкт-Петербург,False,False,False,device_fpr_52179476,Windows,Firefox 111,False,courier,"Санкт-Петербург, ул. Ленина, д. 165, кв. 139",True,"Санкт-Петербург, ул. Ленина, д. 165, кв. 139",True,Санкт-Петербург,Владимир Волков,True,СДЭК,1359,6,82,1,0.11,2,3,0,,,
TXN-837023260,2025-09-23T09:51:19.354631Z,CHARGING-01,Charging Stand for DualSense,accessories,CHARGE-DUAL,2532,RUB,card,0,538012,5980,RU,True,1,Yandex.Kassa,USER-991913,павел.gamer1995@mail.ru,mail.ru,2025-04-02,+79671624109,True,16,0,180.161.105.35,RU,Пермь,False,False,False,device_fpr_94239206,macOS,Edge 106,False,pickup,"Пермь, ул. Пушкина, д. 161, кв. 97",True,"Пермь, ул. Пушкина, д. 161, кв. 97",True,Пермь,Владимир Лебедев,True,DPD,1219,17,255,2,0.11,2,4,0,,,
